,time,lat,lon,depth,mag
346,2010-09-12T22:44:53.360000Z,34.73,-116.773,4000.0,3.1
347,2010-09-07T17:29:12.900000Z,35.7617,-116.9137,7400.0,3.5
348,2010-09-06T11:52:12.680000Z,35.5186,-116.7454,14900.0,3.0
349,2010-08-31T08:22:29.530000Z,34.225,-119.517,11800.0,3.0
350,2010-08-28T16:38:55.810000Z,32.4865,-118.09,10000.0,3.1
351,2010-08-26T14:34:28.570000Z,32.8347,-116.0285,13500.0,3.7
352,2010-08-24T05:42:16.050000Z,33.5083,-119.0093,8600.0,3.9
353,2010-08-21T13:59:45.570000Z,33.882,-116.693,12900.0,3.6
354,2010-08-17T19:28:47.010000Z,34.388,-117.502,13900.0,3.1
355,2010-08-16T10:54:55.520000Z,33.169,-119.324,6000.0,3.1
356,2010-08-11T20:47:20.270000Z,33.373,-116.413,9800.0,3.4
357,2010-08-06T17:39:30.150000Z,33.9708,-116.4187,10900.0,4.1
358,2010-08-01T22:42:43.120000Z,33.964,-117.76,12300.0,3.1
359,2010-07-22T10:49:20.800000Z,34.479,-116.267,8300.0,3.1
360,2010-07-12T05:50:29.240000Z,33.478,-116.442,9100.0,3.0
361,2010-07-10T13:24:53.880000Z,33.107,-116.424,9400.0,3.0
362,2010-07-08T02:34:35.980000Z,33.458,-116.476,12900.0,3.3
363,2010-07-07T23:57:23.040000Z,33.391,-116.451,13800.0,3.0
364,2010-07-07T23:53:34.280000Z,33.3809,-116.5054,7000.0,5.5
365,2010-07-02T03:27:08.480000Z,32.8839,-116.2195,14600.0,3.5
366,2010-07-01T07:51:29.940000Z,35.4879,-118.445,3200.0,3.7
367,2010-06-27T12:22:12.610000Z,35.1938,-118.5908,9800.0,3.8
368,2010-06-25T18:38:29.820000Z,33.964,-117.759,11600.0,3.1
369,2010-06-24T15:11:14.540000Z,32.0162,-117.1813,6500.0,3.7
370,2010-06-24T12:14:27.570000Z,34.131,-117.447,7900.0,3.3
371,2010-06-18T15:14:39.980000Z,33.391,-116.417,10000.0,3.4
372,2010-06-17T01:44:04.620000Z,35.203,-118.603,6300.0,3.5
373,2010-06-15T16:23:44.330000Z,33.392,-116.435,7000.0,3.1
374,2010-06-13T08:54:57.600000Z,32.054,-116.281,16100.0,3.2
375,2010-06-13T03:09:20.360000Z,33.392,-116.395,5600.0,4.2
376,2010-06-13T03:08:56.960000Z,33.3753,-116.4259,13500.0,4.4
377,2010-06-07T23:59:26.550000Z,33.8729,-118.4311,16300.0,3.7
378,2010-06-07T20:41:36.510000Z,34.317,-116.847,1700.0,3.3
379,2010-06-07T20:32:56.510000Z,34.316,-116.847,1600.0,3.4
380,2010-06-07T09:17:10.870000Z,33.8242,-118.4591,14200.0,3.5
381,2010-06-03T14:15:48.880000Z,33.252,-116.049,5400.0,3.1
382,2010-06-03T08:44:13.790000Z,33.505,-116.463,7000.0,3.0
383,2010-05-27T07:04:14.200000Z,32.259,-116.636,8000.0,3.0
384,2010-05-26T03:57:27.780000Z,32.166,-117.6423,10000.0,3.6
385,2010-05-26T03:52:40.990000Z,32.127,-117.6519,1300.0,3.3
386,2010-05-19T07:21:34.160000Z,32.994,-116.3508,12300.0,3.5
387,2010-05-15T03:19:00.050000Z,34.0886,-119.042,11000.0,3.1
388,2010-05-14T11:35:16.770000Z,35.966,-117.3248,10000.0,3.5
389,2010-05-14T07:53:22.530000Z,32.785,-116.127,8800.0,3.0
390,2010-05-10T21:39:44.600000Z,32.035,-116.347,13500.0,3.5
391,2010-05-10T21:28:54.710000Z,35.5221,-118.3785,4100.0,3.3
392,2010-05-08T19:23:05.240000Z,35.0061,-119.258,9100.0,3.8
393,2010-05-08T13:47:03.010000Z,33.258,-116.0556,7300.0,3.4
394,2010-05-06T04:16:47.810000Z,35.9559,-117.3093,6700.0,3.7
395,2010-05-01T13:24:30.780000Z,35.506,-118.282,5500.0,3.0
396,2010-04-26T08:04:42.790000Z,34.403,-119.307,13200.0,3.0
397,2010-04-17T21:34:50.100000Z,34.208,-117.535,8600.0,3.0
398,2010-04-16T09:01:02.600000Z,32.694,-116.039,5000.0,3.1
399,2010-04-13T16:24:56.610000Z,32.705,-116.001,0.0,3.3
400,2010-04-09T19:24:14.060000Z,32.663,-116.01,13200.0,3.2
401,2010-04-08T02:53:06.850000Z,32.723,-116.048,3200.0,3.1
402,2010-04-08T01:44:33.170000Z,32.624,-116.149,2900.0,3.1
403,2010-04-06T12:34:50.390000Z,33.27,-116.137,9300.0,3.0
404,2010-04-05T18:15:25.690000Z,32.841,-116.263,6500.0,3.1
405,2010-04-05T17:28:28.730000Z,33.044,-116.41,14700.0,3.2
406,2010-04-05T17:26:51.420000Z,33.0753,-116.3875,9200.0,3.6
407,2010-04-05T08:09:23.880000Z,32.535,-116.004,11200.0,3.2
408,2010-04-04T23:22:04.600000Z,33.152,-116.456,9700.0,3.5
409,2010-04-04T23:10:14.430000Z,33.965,-118.713,6000.0,3.1
410,2010-04-04T22:56:40.440000Z,33.151,-116.482,11500.0,3.9
411,2010-04-03T03:47:59.190000Z,32.229,-116.589,6000.0,3.3
412,2010-03-28T21:35:26.190000Z,34.352,-116.463,4500.0,3.1
413,2010-03-24T14:13:00.780000Z,32.0379,-117.5365,6300.0,3.5
414,2010-03-16T11:03:59.900000Z,33.9882,-118.0671,15400.0,4.2
415,2010-03-13T16:32:31.760000Z,32.9954,-116.3377,8900.0,4.4
416,2010-03-11T21:09:25.160000Z,32.7114,-116.0202,12900.0,3.4
417,2010-03-11T05:30:10.950000Z,34.419,-119.981,6800.0,3.0
418,2010-03-11T01:39:38.440000Z,33.2653,-116.71,2100.0,3.5
419,2010-03-09T20:12:10.890000Z,33.421,-119.147,11700.0,3.2
420,2010-03-09T04:18:20.970000Z,33.0199,-116.3321,3200.0,4.0
421,2010-03-01T06:21:11.190000Z,32.7193,-116.0402,11500.0,3.5
422,2010-02-20T04:08:46.220000Z,34.02,-117.181,7800.0,3.0
423,2010-02-19T19:56:23.050000Z,34.015,-117.184,6900.0,3.6
424,2010-02-19T19:54:28.310000Z,34.012,-117.188,7300.0,3.2
425,2010-02-19T19:53:42.710000Z,34.011,-117.189,7400.0,3.4
426,2010-02-17T21:35:51.180000Z,34.007,-117.191,8100.0,3.3
427,2010-02-17T05:04:54.390000Z,34.007,-117.192,7800.0,3.1
428,2010-02-14T21:40:42.300000Z,32.221,-116.571,6000.0,3.0
429,2010-02-14T21:35:47.840000Z,32.2402,-116.5539,9200.0,3.6
430,2010-02-14T00:01:13.800000Z,32.687,-116.008,13500.0,3.2
431,2010-02-13T21:39:06.200000Z,33.7888,-117.2889,12000.0,3.7
432,2010-02-04T02:06:27.580000Z,32.0219,-117.4822,3200.0,3.6
433,2010-02-01T14:43:38.520000Z,32.0586,-117.4432,5100.0,3.6
434,2010-02-01T14:19:49.570000Z,32.0633,-117.4662,10000.0,4.4
435,2010-01-20T11:51:46.750000Z,32.99,-116.361,5200.0,3.2
436,2010-01-16T12:03:23.870000Z,33.8956,-117.0617,3400.0,3.5
437,2010-01-12T02:36:07.830000Z,33.958,-116.8914,13900.0,3.8
438,2010-01-11T23:33:52.000000Z,33.966,-116.877,10800.0,3.2
439,2010-01-11T23:24:00.270000Z,33.965,-116.877,10200.0,3.1
440,2010-01-04T20:11:25.790000Z,35.712,-117.485,9900.0,3.1
441,2010-01-04T20:07:59.930000Z,35.712,-117.482,9300.0,3.4
442,2010-01-04T00:02:17.230000Z,32.1669,-116.6517,16300.0,3.9
443,2009-12-31T00:17:56.360000Z,34.014,-117.116,11200.0,3.2
444,2009-12-30T11:44:38.050000Z,35.974,-117.405,2900.0,3.6
445,2009-12-13T10:26:09.280000Z,35.755,-119.007,19000.0,3.0
446,2009-12-04T21:38:54.770000Z,32.8977,-117.8755,2900.0,3.6
447,2009-12-02T00:59:55.560000Z,35.954,-117.334,1800.0,3.1
448,2009-11-24T20:12:49.400000Z,32.653,-118.25,15000.0,3.3
449,2009-11-24T14:34:21.570000Z,32.6999,-118.2096,8000.0,4.4
450,2009-11-22T15:55:31.150000Z,34.349,-116.8918,9600.0,3.6
451,2009-11-17T13:21:32.180000Z,35.551,-117.283,3900.0,3.0
452,2009-11-16T21:21:30.410000Z,35.5414,-117.2592,10000.0,5.1
453,2009-11-16T13:54:32.530000Z,33.398,-116.6323,7800.0,3.6
454,2009-11-15T22:48:37.000000Z,33.1759,-119.2667,15300.0,3.5
455,2009-11-15T22:45:28.030000Z,33.2097,-119.2541,11600.0,4.4
456,2009-11-15T07:54:22.700000Z,33.914,-117.059,13500.0,3.3
457,2009-11-13T10:11:37.270000Z,34.164,-117.427,5500.0,3.3
458,2009-11-11T03:24:22.540000Z,33.2639,-116.0198,8800.0,3.6
459,2009-10-21T13:17:16.360000Z,34.113,-116.914,9800.0,3.2
460,2009-10-17T04:53:44.870000Z,34.163,-119.141,3300.0,3.1
461,2009-10-16T10:03:39.830000Z,33.975,-116.964,14900.0,3.4
462,2009-10-08T12:46:52.440000Z,34.992,-116.949,9100.0,3.0
463,2009-10-08T03:31:16.740000Z,32.7076,-118.2155,12300.0,3.6
464,2009-09-13T09:54:26.980000Z,35.402,-117.433,600.0,3.4
465,2009-09-04T03:58:56.230000Z,35.252,-118.555,5300.0,3.1
466,2009-08-26T11:53:53.000000Z,32.936,-116.052,6300.0,3.0
467,2009-08-21T16:08:58.100000Z,35.959,-117.339,2600.0,3.0
468,2009-08-13T20:07:32.760000Z,34.712,-116.265,3800.0,3.1
469,2009-08-12T23:49:03.670000Z,33.0909,-116.1453,3600.0,3.7
470,2009-08-12T04:05:01.200000Z,32.098,-117.524,12100.0,3.0
471,2009-08-07T08:53:30.680000Z,34.141,-117.488,3900.0,3.3
472,2009-08-01T12:55:55.520000Z,34.2391,-117.3753,10700.0,3.5
473,2009-07-26T04:54:03.590000Z,33.633,-116.719,14000.0,3.5
474,2009-07-20T12:10:20.900000Z,33.102,-116.221,8000.0,3.4
475,2009-07-14T04:14:22.030000Z,33.928,-118.359,15900.0,3.1
476,2009-07-14T02:22:38.220000Z,35.727,-117.622,10200.0,3.8
477,2009-07-11T14:34:42.920000Z,32.7154,-117.5934,7600.0,3.8
478,2009-06-22T11:27:09.460000Z,35.043,-119.035,11800.0,3.2
479,2009-06-21T14:29:33.410000Z,34.116,-117.324,17600.0,3.3
480,2009-06-20T01:00:30.010000Z,32.8436,-118.0271,13800.0,4.1
481,2009-06-19T15:30:37.010000Z,33.377,-116.403,13400.0,3.2
482,2009-05-19T22:49:11.140000Z,33.9295,-118.3079,10600.0,3.8
483,2009-05-18T03:45:10.590000Z,33.934,-118.346,14900.0,3.1
484,2009-05-18T03:39:35.860000Z,33.928,-118.3461,8900.0,5.0
485,2009-05-08T20:27:13.330000Z,34.4288,-119.1628,8300.0,4.1
486,2009-05-02T05:34:13.880000Z,34.067,-118.875,13400.0,3.1
487,2009-05-02T01:11:12.370000Z,34.0034,-118.9111,16000.0,4.3
488,2009-05-01T15:39:25.320000Z,35.025,-119.31,17800.0,3.5
489,2009-04-26T05:10:26.480000Z,34.4918,-116.2127,10800.0,3.1
490,2009-04-25T00:06:05.170000Z,33.896,-117.786,4000.0,3.1
491,2009-04-24T03:27:50.840000Z,33.865,-117.7767,10000.0,3.3
492,2009-04-23T23:56:22.310000Z,33.8753,-117.8009,1600.0,3.6
493,2009-04-16T17:55:30.640000Z,33.2453,-116.4241,8200.0,4.0
494,2009-04-09T21:45:29.880000Z,33.1505,-116.5295,15500.0,3.4
495,2009-04-09T20:23:07.890000Z,33.25,-116.434,3800.0,3.0
496,2009-03-25T20:42:06.200000Z,35.9873,-117.2876,3800.0,3.1
497,2009-03-21T11:24:45.600000Z,33.2447,-116.4355,9100.0,3.4
498,2009-03-19T12:11:45.780000Z,33.763,-116.017,1600.0,3.0
499,2009-03-10T13:41:28.070000Z,33.968,-117.762,12000.0,3.1
500,2009-02-20T12:19:13.830000Z,35.9684,-117.2841,0.0,3.6
501,2009-02-16T01:03:37.420000Z,35.2737,-119.4211,1500.0,3.6
502,2009-02-01T06:02:50.980000Z,35.411,-117.79,7500.0,3.0
503,2009-01-31T21:09:21.780000Z,35.4175,-117.7589,10500.0,3.8
504,2009-01-29T19:20:00.890000Z,32.702,-118.2045,10000.0,3.1
505,2009-01-29T08:41:58.300000Z,32.7012,-118.1842,16000.0,4.1
506,2009-01-24T18:08:40.290000Z,35.9893,-117.2988,5800.0,3.1
507,2009-01-24T03:42:44.120000Z,33.984,-118.47,7500.0,3.3
508,2009-01-22T20:46:57.540000Z,34.1968,-118.5622,18700.0,3.1
509,2009-01-19T05:48:37.300000Z,32.3925,-117.6578,4300.0,3.1
510,2009-01-12T20:41:06.340000Z,35.98,-117.3,6000.0,3.4
511,2009-01-11T01:05:59.780000Z,34.3033,-116.9067,7500.0,3.6
512,2009-01-09T04:47:40.290000Z,34.098,-117.306,15100.0,3.2
513,2009-01-09T03:49:45.810000Z,34.0356,-117.3293,12500.0,4.4
514,2008-12-31T11:05:05.000000Z,33.943,-118.784,14000.0,3.1
515,2008-12-20T17:17:43.940000Z,34.393,-118.744,13200.0,3.0
516,2008-12-16T01:03:08.120000Z,35.98,-117.314,3100.0,3.2
517,2008-12-14T17:41:06.790000Z,35.994,-117.309,3400.0,3.2
518,2008-12-14T11:27:09.060000Z,35.976,-117.324,1900.0,3.4
519,2008-12-14T11:23:17.890000Z,35.978,-117.322,1600.0,3.2
520,2008-12-13T17:16:46.410000Z,35.9882,-117.2605,10000.0,3.4
521,2008-12-10T09:40:19.000000Z,34.142,-116.434,5500.0,3.1
522,2008-12-10T00:29:25.580000Z,34.1376,-117.3832,7900.0,3.6
523,2008-12-08T21:48:46.270000Z,34.812,-116.417,4300.0,3.4
524,2008-12-07T21:04:19.820000Z,34.818,-116.413,4300.0,3.0
525,2008-12-07T20:13:20.000000Z,35.977,-117.309,1200.0,3.3
526,2008-12-07T15:39:01.730000Z,33.867,-119.324,11500.0,3.5
527,2008-12-06T04:18:43.380000Z,34.7163,-116.4538,10000.0,5.1
528,2008-12-02T16:58:09.760000Z,35.97,-117.318,1400.0,3.1
529,2008-12-02T16:53:09.010000Z,35.9831,-117.2902,10000.0,4.9
530,2008-12-02T16:41:19.130000Z,35.9865,-117.2725,10000.0,3.7
531,2008-12-02T11:23:43.670000Z,35.9717,-117.3147,3400.0,3.8
532,2008-12-02T10:19:06.950000Z,35.978,-117.306,1300.0,3.0
533,2008-11-30T22:38:11.580000Z,35.978,-117.313,2000.0,3.1
534,2008-11-30T13:11:17.220000Z,35.97,-117.32,3100.0,3.1
535,2008-11-30T13:03:07.240000Z,35.9687,-117.3724,10000.0,4.0
536,2008-11-29T21:14:09.590000Z,35.9618,-117.3388,10000.0,4.1
537,2008-11-29T11:04:51.020000Z,35.744,-118.01,4100.0,3.3
538,2008-11-26T19:00:49.330000Z,33.848,-117.704,10100.0,3.1
539,2008-11-23T19:39:41.810000Z,33.084,-116.231,5800.0,3.3
540,2008-11-20T21:17:22.790000Z,34.003,-116.912,17500.0,3.2
541,2008-11-17T17:41:35.770000Z,33.4728,-116.8878,4600.0,3.8
542,2008-11-15T09:52:51.110000Z,34.4327,-119.0125,25700.0,3.5
543,2008-11-08T11:31:54.000000Z,33.498,-116.513,13400.0,3.0
544,2008-10-30T17:09:39.530000Z,33.539,-116.578,13100.0,3.1
545,2008-10-30T14:43:51.260000Z,32.7406,-117.3717,10000.0,3.2
546,2008-10-24T23:35:49.510000Z,35.9293,-116.7595,10000.0,3.2
547,2008-10-19T04:07:06.760000Z,35.9077,-116.7312,3000.0,3.0
548,2008-10-13T05:39:48.220000Z,33.932,-116.742,13900.0,3.4
549,2008-10-12T10:19:00.500000Z,32.106,-116.52,8000.0,3.2
550,2008-10-11T19:33:59.330000Z,33.671,-116.714,16500.0,3.0
551,2008-10-09T04:57:10.020000Z,35.894,-116.759,3300.0,3.2
552,2008-10-03T00:01:21.760000Z,35.0599,-119.144,16800.0,3.1
553,2008-10-02T09:41:48.290000Z,34.059,-116.9801,6400.0,4.0
554,2008-10-01T02:57:08.780000Z,33.955,-118.385,13400.0,3.0
555,2008-09-27T22:55:13.280000Z,34.849,-116.682,8000.0,3.1
556,2008-09-21T03:09:38.320000Z,32.559,-118.701,15000.0,3.0
557,2008-09-19T06:22:09.550000Z,33.963,-117.789,15600.0,3.1
558,2008-09-18T17:32:08.550000Z,35.1983,-119.4116,13800.0,3.3
559,2008-09-13T08:46:52.720000Z,33.04,-118.93,7000.0,3.2
560,2008-09-11T14:52:25.800000Z,32.7208,-116.0321,12100.0,3.5
561,2008-09-10T12:46:30.000000Z,33.681,-116.795,18700.0,3.0
562,2008-09-06T17:27:41.690000Z,34.372,-117.665,7200.0,3.1
563,2008-09-04T08:42:03.740000Z,34.005,-117.119,13100.0,3.3
564,2008-08-25T22:11:24.060000Z,33.861,-119.369,6000.0,3.4
565,2008-08-22T19:52:21.340000Z,35.982,-117.319,3600.0,3.0
566,2008-08-19T01:55:13.610000Z,33.681,-116.808,15100.0,3.2
567,2008-08-08T13:13:46.000000Z,34.988,-119.687,15600.0,3.1
568,2008-08-03T01:27:04.510000Z,34.011,-117.215,10400.0,3.0
569,2008-07-31T04:37:09.780000Z,33.913,-117.79,17300.0,3.0
570,2008-07-29T20:40:40.530000Z,33.8929,-117.7775,10100.0,3.6
571,2008-07-29T18:51:51.620000Z,33.932,-117.8257,14100.0,3.8
572,2008-07-29T18:42:16.100000Z,33.8269,-117.873,16200.0,5.5
573,2008-07-29T12:04:33.020000Z,34.997,-116.945,6000.0,3.1
574,2008-07-21T20:21:00.550000Z,34.115,-116.905,5600.0,3.0
575,2008-07-15T10:35:43.690000Z,35.4513,-119.1249,17100.0,3.1
576,2008-07-11T13:28:30.180000Z,32.6694,-116.0119,13500.0,3.2
577,2008-07-06T01:04:08.600000Z,32.377,-116.348,7000.0,3.4
578,2008-06-24T15:06:10.590000Z,33.498,-116.519,13100.0,3.0
579,2008-06-23T14:14:56.470000Z,34.0089,-117.2586,11000.0,3.6
580,2008-06-17T01:25:08.360000Z,35.371,-118.653,5600.0,3.1
581,2008-06-03T23:06:32.860000Z,33.668,-116.724,14700.0,3.1
582,2008-06-02T05:13:16.140000Z,34.022,-117.143,5900.0,3.2
583,2008-05-25T05:32:06.940000Z,32.5129,-117.8671,1900.0,3.4
584,2008-05-20T02:59:51.050000Z,35.269,-117.3411,7100.0,3.7
585,2008-05-16T15:01:12.000000Z,34.0,-116.857,14300.0,3.0
586,2008-05-10T02:22:59.230000Z,35.902,-117.021,700.0,3.1
587,2008-05-10T02:14:05.840000Z,35.913,-117.0,500.0,3.1
588,2008-05-09T22:59:33.110000Z,35.8845,-116.9791,10000.0,3.4
589,2008-05-09T22:38:07.380000Z,33.4251,-116.4148,9700.0,4.9
590,2008-05-08T23:44:14.950000Z,34.02,-117.143,5900.0,3.1
591,2008-05-04T18:16:29.070000Z,33.2049,-116.7267,10000.0,3.7
592,2008-05-02T04:23:01.740000Z,35.48,-118.43,9600.0,3.3
593,2008-05-02T04:03:37.320000Z,35.4851,-118.4226,6700.0,3.7
594,2008-05-01T21:39:38.120000Z,35.485,-118.4457,10000.0,3.5
595,2008-05-01T08:11:43.480000Z,35.4313,-118.4014,10000.0,4.3
596,2008-05-01T03:55:35.140000Z,33.4108,-116.4365,10200.0,3.5
597,2008-04-23T01:55:28.880000Z,34.8323,-116.3363,10000.0,3.0
598,2008-04-22T23:49:23.030000Z,34.867,-116.342,4800.0,3.0
599,2008-04-18T03:25:24.750000Z,33.788,-116.109,500.0,3.2
600,2008-04-15T05:49:54.340000Z,34.395,-119.655,13400.0,3.2
601,2008-04-15T01:00:07.000000Z,34.033,-116.442,2800.0,3.4
602,2008-04-07T01:27:00.550000Z,35.7725,-117.6738,1200.0,3.2
603,2008-04-06T23:44:21.170000Z,35.572,-116.976,6000.0,3.2
604,2008-04-06T20:51:30.000000Z,34.682,-116.35,3500.0,3.0
605,2008-04-01T21:27:56.560000Z,35.482,-119.337,30100.0,3.0
606,2008-03-27T04:28:49.000000Z,33.627,-117.906,11300.0,3.0
607,2008-03-20T07:20:29.000000Z,34.02,-117.244,9600.0,3.0
608,2008-03-09T09:24:08.970000Z,34.136,-117.466,4600.0,3.4
609,2008-03-09T09:22:31.940000Z,34.0915,-117.4935,10000.0,4.0
610,2008-03-06T00:14:25.940000Z,34.3091,-116.8507,13000.0,3.7
611,2008-03-02T08:07:44.050000Z,35.0503,-119.0061,10000.0,3.5
612,2008-02-26T07:58:53.530000Z,35.9509,-117.7214,4300.0,3.0
613,2008-02-25T22:59:01.670000Z,33.341,-116.4,13300.0,3.0
614,2008-02-19T00:16:36.670000Z,33.022,-118.923,6000.0,3.2
615,2008-02-16T11:56:35.310000Z,35.9374,-117.7222,6700.0,3.6
616,2008-02-05T09:03:38.400000Z,32.363,-117.456,12300.0,3.3
617,2008-01-28T01:28:48.000000Z,34.039,-117.243,14600.0,3.0
618,2008-01-11T14:02:47.000000Z,35.347,-118.56,7100.0,3.0
619,2008-01-11T12:05:10.770000Z,35.3372,-118.5693,5200.0,3.8
620,2007-12-19T12:14:08.650000Z,34.1294,-116.9858,6900.0,3.9
621,2007-12-08T13:55:43.630000Z,32.6547,-116.1651,10000.0,3.9
622,2007-12-08T05:34:35.500000Z,32.39,-116.357,14600.0,3.2
623,2007-12-04T17:29:35.900000Z,32.69,-116.077,5900.0,3.1
624,2007-11-28T15:51:55.140000Z,34.469,-116.508,4800.0,3.1
625,2007-11-28T14:12:25.840000Z,35.432,-118.3,8700.0,3.0
626,2007-11-26T04:40:33.370000Z,33.169,-116.554,13400.0,3.2
627,2007-11-25T20:30:44.220000Z,34.231,-116.71,3100.0,3.1
628,2007-11-17T21:15:39.820000Z,33.512,-116.468,5000.0,3.3
629,2007-11-17T02:45:08.790000Z,34.397,-119.649,13200.0,3.4
630,2007-11-15T00:37:32.000000Z,35.43,-118.305,9300.0,3.0
631,2007-10-24T12:22:48.870000Z,35.8044,-117.6613,10000.0,4.1
632,2007-10-16T08:53:43.060000Z,34.3531,-117.6504,2500.0,4.1
633,2007-10-15T21:34:08.090000Z,33.71,-116.839,17200.0,3.1
634,2007-10-09T19:09:07.170000Z,33.564,-118.227,15100.0,3.1
635,2007-09-30T09:14:51.750000Z,32.7099,-117.1764,12100.0,3.2
636,2007-09-27T18:09:08.700000Z,32.058,-116.185,5500.0,3.1
637,2007-09-25T22:38:23.890000Z,33.7621,-117.4654,9800.0,4.6
638,2007-09-23T08:13:42.000000Z,32.71,-116.036,3200.0,3.6
639,2007-09-20T15:01:50.840000Z,34.789,-116.288,2500.0,3.2
640,2007-09-14T04:24:47.000000Z,32.7445,-117.3604,10000.0,3.1
641,2007-09-12T14:21:40.500000Z,33.733,-117.484,11500.0,3.2
642,2007-09-12T11:30:24.700000Z,33.7135,-117.5042,14600.0,3.7
643,2007-09-09T13:11:49.030000Z,32.7534,-117.3788,10000.0,3.9
644,2007-09-09T02:34:41.700000Z,33.0514,-117.7604,10000.0,3.9
645,2007-09-07T19:10:15.770000Z,32.7575,-117.3613,8700.0,3.1
646,2007-09-05T15:16:47.000000Z,33.736,-117.47,1300.0,3.4
647,2007-09-04T14:47:59.430000Z,32.7178,-117.407,10000.0,3.9
648,2007-09-03T15:30:23.000000Z,33.922,-117.766,800.0,3.2
649,2007-09-02T17:29:12.280000Z,33.4227,-117.7349,2900.0,4.8
650,2007-08-30T13:08:01.210000Z,34.618,-116.281,12900.0,3.3
651,2007-08-30T09:53:07.590000Z,32.6931,-117.4375,10000.0,3.6
652,2007-08-29T04:31:47.880000Z,35.258,-118.587,5700.0,3.0
653,2007-08-29T04:13:47.160000Z,33.1193,-116.0207,3100.0,3.2
654,2007-08-16T19:23:22.690000Z,34.2786,-118.6519,9900.0,3.5
655,2007-08-09T07:58:48.930000Z,34.2469,-118.6576,8100.0,4.5
656,2007-08-01T02:04:03.010000Z,32.474,-119.267,17000.0,3.1
657,2007-07-31T05:59:59.390000Z,34.27,-118.521,14600.0,3.2
658,2007-07-22T00:00:12.080000Z,34.911,-116.947,7800.0,3.5
659,2007-07-08T07:27:40.870000Z,34.855,-119.6699,8900.0,3.7
660,2007-07-05T21:30:01.670000Z,32.0681,-116.3624,26000.0,3.0
661,2007-07-01T23:16:35.330000Z,35.953,-117.299,3800.0,3.0
662,2007-06-13T14:50:34.000000Z,33.697,-116.042,12400.0,3.3
663,2007-06-13T03:06:35.010000Z,32.7329,-118.2282,6800.0,3.4
664,2007-06-05T21:13:06.920000Z,34.866,-119.2464,17000.0,3.5
665,2007-06-04T08:15:08.570000Z,34.8515,-119.2421,16500.0,3.7
666,2007-06-02T05:11:25.480000Z,33.8329,-116.1955,10000.0,3.8
667,2007-06-01T02:08:37.410000Z,32.6559,-116.097,12700.0,4.2
668,2007-05-25T11:47:59.600000Z,32.7008,-116.0355,13500.0,3.0
669,2007-05-25T11:35:28.770000Z,32.6901,-116.0309,11800.0,3.3
670,2007-05-24T06:15:14.550000Z,34.1627,-117.4009,8200.0,3.9
671,2007-05-24T06:11:38.890000Z,34.1625,-117.3973,9200.0,3.9
672,2007-05-13T21:54:47.750000Z,34.2046,-118.5764,17900.0,3.0
673,2007-05-11T08:59:13.280000Z,34.022,-119.292,100.0,3.0
674,2007-04-30T05:23:52.000000Z,33.365,-116.387,9400.0,3.0
675,2007-04-29T07:20:11.590000Z,32.692,-116.0114,16000.0,3.3
676,2007-04-28T14:55:17.500000Z,33.074,-116.499,11800.0,3.3
677,2007-04-28T08:04:56.000000Z,34.124,-117.302,14100.0,3.3
678,2007-04-26T23:29:02.510000Z,34.717,-116.297,5300.0,3.0
679,2007-04-23T19:30:49.290000Z,34.288,-118.475,12900.0,3.1
680,2007-04-23T04:08:57.000000Z,34.215,-119.928,6000.0,3.1
681,2007-04-21T10:04:18.520000Z,32.6878,-116.0296,14000.0,3.3
682,2007-04-18T22:23:11.330000Z,33.4264,-116.5825,9200.0,3.5
683,2007-04-18T02:47:01.000000Z,34.132,-117.475,5700.0,3.0
684,2007-04-15T22:57:25.780000Z,32.7322,-116.0594,6600.0,4.3
685,2007-04-10T13:27:24.440000Z,34.07,-118.952,15400.0,3.4
686,2007-04-04T11:27:01.690000Z,34.055,-118.0645,10000.0,3.4
687,2007-03-30T09:09:37.610000Z,35.8908,-117.6809,10000.0,4.0
688,2007-03-27T21:15:38.910000Z,34.774,-117.224,4900.0,3.0
689,2007-03-01T14:37:44.220000Z,33.2297,-116.0053,6400.0,3.3
690,2007-02-20T17:40:14.810000Z,32.837,-117.666,6000.0,3.1
691,2007-02-09T03:33:42.800000Z,33.2446,-116.1336,8400.0,4.4
692,2007-02-08T03:12:03.750000Z,32.7208,-116.0448,15300.0,3.5
693,2007-01-30T23:56:24.400000Z,34.214,-117.508,6000.0,3.3
694,2007-01-19T19:17:08.400000Z,32.983,-116.32,5900.0,3.2
695,2007-01-18T20:04:20.300000Z,32.984,-116.307,4900.0,3.1
696,2007-01-17T16:07:47.080000Z,32.9898,-116.303,8700.0,3.7
697,2007-01-15T07:00:03.150000Z,33.706,-116.045,13700.0,3.0
698,2007-01-09T14:01:55.050000Z,32.7154,-116.0344,12600.0,3.1
699,2006-12-27T21:36:19.200000Z,33.7456,-116.0928,10500.0,3.0
700,2006-12-24T03:43:37.250000Z,33.7111,-116.0569,7800.0,4.0
701,2006-12-19T07:15:51.480000Z,34.345,-116.753,2600.0,3.0
702,2006-12-16T19:04:26.000000Z,32.802,-117.715,7000.0,3.1
703,2006-12-11T08:17:35.200000Z,34.171,-116.453,9700.0,3.0
704,2006-12-07T04:09:21.900000Z,32.774,-116.109,7000.0,3.0
705,2006-11-27T02:23:02.400000Z,32.482,-117.505,7000.0,3.1
